date,pagePath,source,medium,adContent,campaign,region,city,uniquePageviews,bounces,timeOnPage,sessions,newUsers,pageviews,exits,sessionDuration
2/23/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Illinois,Chicago,1,0,21,0,0,1,0,0
2/23/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Bangor,1,0,20,0,0,1,0,0
2/23/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Maine,Portland,2,0,5,0,0,2,1,0
2/23/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Maine,Saco,1,0,11,0,0,1,0,0
2/23/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,(not set),(not set),1,0,30,0,0,1,0,0
2/24/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Bangor,1,0,22,0,0,1,0,0
2/24/2019,/everyone-transfer-students/thank-you,google,cpc,Earn Your Maine College Degree,FY2019_Transfer,Maine,Kennebunkport,1,0,11,0,0,1,0,0
2/24/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,New Hampshire,Portsmouth,1,0,10,0,0,1,0,0
2/24/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Tirana County,(not set),1,0,11,0,0,1,0,0
2/25/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maryland,Ellicott City,1,0,62,0,0,1,0,0
2/25/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Kigali City,Kigali,1,0,0,0,0,1,1,0
2/25/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Brunswick,1,0,18,0,0,1,0,0
2/25/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New York,Fairport,2,1,0,1,0,2,2,0
2/25/2019,/everyone-online-degree-seekers/thank-you,google,cpc,(not set),(not set),Maine,Standish,1,0,12,0,0,1,0,0
2/26/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Addis Ababa,Addis Ababa,1,0,0,0,0,1,1,0
2/26/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New York,Fairport,2,2,0,2,0,2,2,0
2/26/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Okinawa Prefecture,Okinawa,1,0,24,0,0,1,0,0
2/27/2019,/everyone-graduate-degree-seekers/thank-you,LinkedIn,InMail,fa19_ig_li_text_wa_gr_s_1,FY2019_Graduate,Maine,Waterville,1,0,0,0,0,1,1,0
2/28/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Maine,Wiscasset,1,0,26,0,0,2,0,0
2/28/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,Maine,South Portland,1,0,446,0,0,1,0,0
3/1/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Portland,1,0,7,0,0,1,0,0
3/1/2019,/everyone-high-school-students/thank-you,google,cpc,Bachelor Degree Programs,FY2019_Undergrad,Lagos,Lagos,1,0,0,0,0,1,1,0
3/1/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Phnom Penh,Phnom Penh,1,0,26,0,0,1,0,0
3/2/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Univ. of Southern Maine,FY2019_Graduate,Maine,Richmond,1,0,0,0,0,1,1,0
3/2/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Boston,1,0,76,0,0,1,0,0
3/2/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Maine,Falmouth,1,0,25,0,0,1,0,0
3/2/2019,/everyone-transfer-students/thank-you,google,cpc,Earn Your Degree in Maine,FY2019_Transfer,Maine,Freeport,1,0,45,0,0,2,0,0
3/2/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Oregon,Oregon City,1,0,44,0,0,3,1,0
3/3/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Gorham,1,0,23,0,0,5,0,0
3/3/2019,/everyone-online-degree-seekers/thank-you,google,cpc,Bachelor's Degree Program,FY2019_Online,Maine,Farmington,1,0,67,0,0,1,0,0
3/3/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Vermont,Saint Albans City,1,0,277,0,0,1,0,0
3/3/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,Chandigarh,Chandigarh,1,0,0,0,0,1,1,0
3/3/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,Maine,Falmouth,1,0,13,0,0,1,0,0
3/4/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Maine,Saco,1,0,0,0,0,1,1,0
3/4/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Univ. of Southern Maine,FY2019_Graduate,Maine,Bangor,1,0,25,0,0,1,0,0
3/4/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maharashtra,Mumbai,1,0,0,0,0,1,1,0
3/4/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New Hampshire,Hampton,1,0,12,0,0,1,0,0
3/5/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Univ. of Southern Maine,FY2019_Graduate,Maine,Sanford,1,0,80,0,0,1,0,0
3/5/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,Maine,Portland,1,0,15,0,0,1,0,0
3/6/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Graduate Degree Programs,FY2019_Graduate,Massachusetts,Boston,1,0,25,0,0,3,0,0
3/6/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Maine,Westbrook,1,0,0,0,0,1,1,0
3/6/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Rhode Island,Providence,1,0,81,0,0,1,0,0
3/7/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Univ. of Southern Maine,FY2019_Graduate,Maine,Portland,1,0,29,0,0,2,0,0
3/7/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Monmouth,1,0,5,0,0,1,0,0
3/7/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,North Carolina,Greenville,1,0,16,0,0,1,0,0
3/7/2019,/everyone-high-school-students/thank-you,google,cpc,(not set),(not set),Michigan,Muskegon,1,0,11,0,0,1,0,0
3/7/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Cornish,1,0,0,0,0,1,1,0
3/7/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,Maine,Gorham,2,1,70,1,0,4,2,0
3/8/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Program,FY2019_Graduate,Lagos,Lagos,1,0,61,0,0,1,0,0
3/8/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Central Development Region,Kathmandu,1,0,32,0,0,1,0,0
3/8/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Portland,1,0,810,0,0,1,0,0
3/8/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Littleton,2,1,0,1,0,2,2,0
3/9/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Maine,Harpswell,1,0,0,0,0,1,1,0
3/9/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Poland,1,0,13,0,0,1,0,0
3/9/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Plymouth,1,0,121,0,0,1,0,0
3/9/2019,/everyone-transfer-students/thank-you,google,cpc,Earn Your Maine College Degree,FY2019_Transfer,Pennsylvania,Philadelphia,1,0,71,0,0,1,0,0
3/10/2019,/communityengagement/thank-you-our-wonderful-2017-2018-doce-team,google,organic,(not set),(not set),Minnesota,Plymouth,1,0,15,0,0,1,0,0
3/10/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,Massachusetts,Boston,1,0,14,0,0,1,0,0
3/11/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Graduate Degree Programs,FY2019_Graduate,Maine,Rumford,1,0,26,0,0,1,0,0
3/11/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Orono,1,1,0,1,0,1,1,0
3/11/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Portland,1,0,6,0,0,1,0,0
3/11/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Scarborough,1,0,237,0,0,1,0,0
3/11/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Massachusetts,Boston,1,0,0,0,0,1,1,0
3/11/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Djibouti,Djibouti,1,0,0,0,0,1,1,0
3/12/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,(not set),1,0,0,0,0,1,1,0
3/12/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Marshfield,1,0,76,0,0,1,0,0
3/12/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Punjab,Lahore,1,0,76,0,0,1,0,0
3/13/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Univ. of Southern Maine,FY2019_Graduate,Maine,Bath,1,0,27,0,0,1,0,0
3/13/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,La Libertad Department,(not set),1,0,43,0,0,2,0,0
3/13/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,North Carolina,Greenville,1,0,6,0,0,1,0,0
3/13/2019,/everyone-high-school-students/thank-you,google,organic,(not set),(not set),Massachusetts,Weymouth,1,0,18,0,0,1,0,0
3/13/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Maine,Augusta,1,0,0,0,0,1,1,0
3/14/2019,/everyone-high-school-students/thank-you,(direct),(none),(not set),(not set),Tennessee,Memphis,23,23,0,23,23,23,23,0
3/14/2019,/everyone-high-school-students/thank-you,0.0.0.0:4444,referral,(not set),(not set),Tennessee,Memphis,1,1,0,1,1,1,1,0
3/14/2019,/everyone-high-school-students/thank-you,0.0.0.0:4723,referral,(not set),(not set),Tennessee,Memphis,2,2,0,2,2,2,2,0
3/14/2019,/everyone-high-school-students/thank-you,google,cpc,(not set),(not set),Cairo Governorate,Cairo,1,0,28,0,0,1,0,0
3/14/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Connecticut,Wallingford,1,0,6,0,0,1,0,0
3/14/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Haverhill,1,0,8,0,0,1,0,0
3/14/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,National Capital District,Port Moresby,1,0,226,0,0,1,0,0
3/14/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,New Hampshire,Sunapee,1,0,0,0,0,1,1,0
3/14/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Vermont,Saint Albans City,1,1,0,1,0,1,1,0
3/15/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Florida,(not set),1,0,0,0,0,1,1,0
3/15/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,(not set),1,0,22,0,0,1,0,0
3/16/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,(not set),Oranjestad,1,0,0,0,0,1,1,0
3/16/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New Hampshire,Kingston,1,0,0,0,0,1,1,0
3/16/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Maine,Thorndike,1,0,40,0,0,1,0,0
3/16/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Vermont,Milton,1,1,0,1,0,1,1,0
3/16/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,Cairo Governorate,Cairo,1,0,0,0,0,1,1,0
3/17/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Westbrook,1,0,8,0,0,1,0,0
3/17/2019,/everyone-high-school-students/thank-you,google,cpc,(not set),(not set),Lagos,Lagos,1,0,56,0,0,2,0,0
3/17/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Chisinau,Chisinau,1,0,0,0,0,1,1,0
3/17/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New Hampshire,Derry,1,1,0,1,0,1,1,0
3/17/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Florida,Miramar,1,0,95,0,0,2,0,0
3/18/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Graduate Degree Programs,FY2019_Graduate,Greater Accra Region,Accra,1,0,13,0,0,2,1,0
3/18/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,(not set),(not set),1,0,50,0,0,1,0,0
3/18/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New York,Larchmont,1,0,25,0,0,1,0,0
3/18/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer Your Credits,FY2019_Transfer,North Carolina,Charlotte,1,0,21,0,0,2,0,0
3/19/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Kigali City,Kigali,1,0,33,0,0,1,0,0
3/19/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Maine,Sanford,1,0,149,0,0,1,0,0
3/19/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Massachusetts,Easton,1,0,28,0,0,1,0,0
3/20/2019,/everyone-degree-completion/thank-you,LinkedIn,InMail,fa19_ig_li_text_wa_dc_s_1,FY2019_DegreeCompletion,Ohio,Alliance,1,0,14,0,0,1,0,0
3/20/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Graduate Degree Programs,FY2019_Graduate,Greater Accra Region,Accra,1,0,14,0,0,1,0,0
3/21/2019,/everyone-degree-completion/thank-you,LinkedIn,InMail,fa19_ig_li_text_wa_dc_s_1,FY2019_DegreeCompletion,New Hampshire,Weare,1,0,0,0,0,1,1,0
3/21/2019,/everyone-graduate-degree-seekers/thank-you,Facebook,Page Link,fa19_ig_fb_disp_cu_gr_s_2,FY2019_Graduate,Maine,Portland,1,0,0,0,0,1,1,0
3/21/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Maine,Brunswick,1,0,9,0,0,1,0,0
3/21/2019,/everyone-high-school-students/thank-you,google,cpc,Earn Your Bachelor's Degree,FY2019_Undergrad,(not set),Monrovia,1,0,110,0,0,1,0,0
3/21/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Boston,1,0,21,0,0,1,0,0
3/22/2019,/communityengagement/thank-you-our-wonderful-2017-2018-doce-team,google,organic,(not set),(not set),New York,White Plains,1,0,28,0,0,1,0,0
3/22/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Univ. of Southern Maine,FY2019_Graduate,Maine,Kennebunk,1,0,33,0,0,1,0,0
3/22/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Addis Ababa,Addis Ababa,1,0,34,0,0,1,0,0
3/22/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Agawam,1,0,13,0,0,1,0,0
3/22/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Panama,(not set),1,0,20,0,0,1,0,0
3/22/2019,/everyone-high-school-students/thank-you,google,organic,(not set),(not set),Uttar Pradesh,Lucknow,1,0,61,0,0,1,0,0
3/22/2019,/everyone-online-degree-seekers/thank-you,google,cpc,Online Degree Program,FY2019_Online,Maine,Searsmont,1,0,15,0,0,1,0,0
3/23/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Connecticut,Stamford,1,0,22,0,0,1,0,0
3/23/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Kigali City,Kigali,1,0,103,0,0,1,0,0
3/23/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,New York,New York,1,0,22,0,0,1,0,0
3/24/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Maine,Windham,1,0,47,0,0,1,0,0
3/24/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Ouest Department,Port-au-Prince,1,0,80,0,0,2,0,0
3/24/2019,/everyone-online-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Online,Maine,Portland,1,0,9,0,0,1,0,0
3/25/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Graduate Degree Programs,FY2019_Graduate,New York,Brockport,1,0,0,0,0,1,1,0
3/25/2019,/everyone-transfer-students/thank-you,google,cpc,Earn Your Degree in Maine,FY2019_Transfer,Addis Ababa,Addis Ababa,1,0,0,0,0,1,1,0
3/25/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Vermont,Castleton,1,0,27,0,0,1,0,0
3/26/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Maine,Norridgewock,1,0,28,0,0,1,0,0
3/26/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Massachusetts,Boston,1,0,0,0,0,1,1,0
3/26/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,Colorado,Denver,1,0,0,0,0,1,1,0
3/27/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Programs,FY2019_Graduate,Maine,Portland,1,0,307,0,0,1,0,0
3/27/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Alaska,Anchorage,1,0,43,0,0,1,0,0
3/27/2019,/everyone-transfer-students/thank-you,google,cpc,Transfer College,FY2019_Transfer,(not set),(not set),1,0,0,0,0,1,1,0
3/28/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Univ. of Southern Maine,FY2019_Graduate,Texas,Austin,1,0,0,0,0,1,1,0
3/28/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,University of Southern Maine,FY2019_Graduate,Rhode Island,Charlestown,1,0,0,0,0,1,1,0
3/28/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Kigali City,Kigali,2,0,338,0,0,2,0,0
3/28/2019,/everyone-online-degree-seekers/thank-you,google,cpc,Bachelor's Degree Program,FY2019_Online,Penang,Butterworth,1,0,49,0,0,1,0,0
3/28/2019,/everyone-transfer-students/thank-you,google,organic,(not set),(not set),Maine,Biddeford,1,0,40,0,0,1,0,0
3/28/2019,/everyone-transfer-students/thank-you,google,organic,(not set),(not set),Vermont,Castleton,1,1,0,1,0,1,1,0
3/29/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Master's Degree Program,FY2019_Graduate,Maine,Lewiston,2,0,18,0,0,2,1,0
3/29/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Univ. of Southern Maine,FY2019_Graduate,Maine,Brunswick,1,0,51,0,0,3,0,0
3/29/2019,/everyone-graduate-degree-seekers/thank-you,google,cpc,Univ. of Southern Maine,FY2019_Graduate,Maine,Orono,1,0,16,0,0,2,1,0
3/29/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Florida,Golden Gate,1,0,10,0,0,1,0,0
3/29/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Lagos,Lagos,1,0,0,0,0,1,1,0
3/29/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New Hampshire,Hollis,1,0,9,0,0,1,0,0
3/29/2019,/everyone-transfer-students/thank-you,google,cpc,Earn Your Maine College Degree,FY2019_Transfer,Massachusetts,Boston,1,0,45,0,0,1,0,0
3/30/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,Kigali City,Kigali,1,0,41,0,0,1,0,0
3/30/2019,/everyone-high-school-students/thank-you,google,cpc,Undergraduate Degree Programs,FY2019_Undergrad,New Hampshire,Manchester,1,0,0,0,0,1,1,0
3/30/2019,/everyone-transfer-students/thank-you,google,cpc,Earn Your Degree in Maine,FY2019_Transfer,(not set),Oranjestad,1,0,0,0,0,1,1,0
